IMG;Ingr nr total - file;Ingr nr;Ingr nr identified;Ingr list;Ingr identified;Nr AB ingr - file;Nr AB ingr identified;AB ingr list - file;AB ingr list identified;Overlap (TP);Missed (FN);Extra (FP);AB ingr overlap (TP);AB ingr missed (FN);Wrongly flagged (FP)
v28;8;8;55;['pilngraudu rudzu milti', 'rudzu milti', 'ūdens', 'raugs', 'sāls', 'emulgators', 'e 471', 'maltas ķimenes'];['pilngraudu rudzu milti', 'rudzu milti', 'ūdens', 'raugs', 'sāls', 'emulgators', 'e 471', 'maltasķimenes', 'var', 'glabāt sausā un tumšā vietā', 'pl', 'chleb chrupki žytni tradycyjnysktadniki', 'maka žytnia pelnoziarnista', 'makažytnia', 'woda', 'droždže', 'sdl', 'emulgator', 'e471', 'mielony kminek', 'može zawierac ziarna sezamu', 'przechowywač w chtodnym i ciemnym miejscu', 'ua', 'xni6ui mmthi uibho3ephobikan', 'uinbho3ephobe mmthe oopoluho', 'muthe gopolho', 'boja mmtha', 'apikiņkixni6onekapcbki npecobahi', 'cinb', 'emmynbrarop', 'e 471', 'mejiehmu kmmh', 'moxkytb mictmtm hacihha kyhkņyty', '3gepirarum b cyxomy', '3axmluļehomy bin cbitna micli', 'les', 'pan integral centenoingredientes', 'pan integral centeno', 'harina decenteno', 'agua', 'ievadura', 'sal', 'emulsionante', 'e471', 'alcaravea molida', 'puede contener semillas desesamo', 'almacenar en un lugar seco y oscuro', 'gr tpavaviotēc ppavaviec oukaang ano oirnpā oamkrng adaeonežuotatikā', 'akebpi cikaanc oaknc adeonc', 'aaeuplgikamnns', 'vepo', 'zvun', 'akāti', 'vakaktwjatronointrne', 'f471'];0;1;[];['e471'];0;0;1;[];[];['e471']
v29;8;8;59;['pilngraudu rudzu milti', 'rudzu milti', 'ūdens', 'raugs', 'sāls', 'emulgators', 'e 471', 'maltas ķimenes'];['pilngraudu rudzu milti', 'rudzu milti', 'ūdens', 'raugs', 'sāls', 'emulgators', 'e 471', 'maltasķimenes', 'var', 'ž"glabāt sausā un tumšā vietā', 'apl', 'chleb chrupki žytni tradycyjny', 'skladniki', 'maka žytnia pelnoziarnista', 'makžytnia', 'woda', 'droždže', 'sdl', 'emulgator', 'e471', 'mielony kminek', 'može zawierač ziarna sezamu', 'przechowywač w chtodnym i ciemnym miejscu', 'ua', 'xni6ui mmthi luinbho3ephobican', 'uilbho3ephobe mkmthe 6opoluho', 'mmthe gopoluho', 'bojā nmtha', 'apikiņkixni6onekapcbki npecobahi', 'cirīb', 'emmynbratop', 'e 471', 'mejiehm kmmh', 'moxytb mictmtm hacihha kyh', 'kyty', '36epiratm b cyx0my', '3axmluļeehomy bin cbitna miciui', 'les', 'pan integral centenoingredientes', 'pan integral centeno', 'harina decenteno', 'agua', 'ievadura', 'sal', 'emulsionante', 'e471', 'alcaravea molida', 'puede contener semillas desēsamo', 'almacenar en un lugar seco y oscuro', 'gr tpavaviorēc ppuyaviēc cūkadne ažuotarikā', 'aaebpi o— gikkaanc', 'vepo', 'zoņn', 'no ownpā oaung aaeoneikaanc oaiknc aaeonc', 'aaeupimāri', 'vyakakt', 'f421akām vakaru uaronomr', 'e471', '4'];0;1;[];['e471'];0;0;1;[];[];['e471']
v30;7;7;65;['kviešu milti', 'ūdens', 'sezama sēklas', 'pilngraudu rudzu milti', 'pilngraudu kviešu milti', 'medus', 'jūras sāls'];['kviešu', 'milti"', 'ūdens', 'sezama sēklas', 'pilngraudu rudzu milti', 'a eil rīmnu kviešu milti"', 'e21395medus"', 'jūras sāls', 'bio sastāvdaļas', 'var', '100 gprodukta uzturvērtība', 'enerģētiskā vērtība 1750 j/ 420 kcal', 'tauki 17', '0 g', 'tostarnāa 3piesātinātās taukskābes 10', '0 g', 'ogļhidrāti 61', '0 g', 'tostarp cukuri 6', '6 g', 'šķiedrvielas 19', '0 g/olbaltumvielas 16', '0 g', 'sāls 2', '3 g', 'ieteicams līdz', 'skatīt uz iepakojuma', 'ražots lietuvā', 'izplatītājslatvijā', 'sia rimi latvia', 'a', 'deglava iela 161', 'rīga', 'lv', '1021', 'bezmaksas tālrunis atsauksmēmlatvija', '80000180', 'attēlā parādīts ieteikums pasniegšanai', 'lt', 'ica ekologiškos traškios10s duoneles su sezamo seklomis ir jūros drusk/sudedamosios dalys', 'kvietiniai miltai', 'vanduo', 'sezamo sēklos ”', 'ruginiai pilno krimiltai', 'kvietiniai pinogrūdo miltai”', 'medus”', 'jūros druska', 'ekologiškos sudedamosios daysali būti pieno', 'migdolu ir lazdyn riešutu pēdsaku', '100 g produkto maistingumas', 'e1egijavertē 1750 1j/ 420 kcal', 'riebalai m 0 g', 'iš kuri ma krem dep es', '10', '0 ģ an a ti01', '0 g', '55 kuriu cukru 6', '6 g', 'skaidulīnēs medžiagos 9', '0 g balvai a uab „rimgeriausias iki', 'žr', 'ant pakuotēs', 'pagaminta lietuvoje', 'platintējas lietuvoje', 'uab „rim"m'];0;3;[];['medus”', 'ekologiškos sudedamosios daysali būti pieno', 'ekologiškos sudedamosios daysali būti pieno'];0;0;3;[];[];['medus”', 'ekologiškos sudedamosios daysali būti pieno', 'ekologiškos sudedamosios daysali būti pieno']
v31;10;10;20;['kviešu milti', 'ūdens', 'pilnagraudu rudzu milti', 'sezama sēklas', 'linsēklas', 'raugs', 'rapšu eļļa', 'magoņu sēklas', 'jūras sāls', 'cukurs'];['kviešu milti', 'ūdens', 'pilnagraudu rudzu milti', 'sezama sēklas', 'linsēklas', 'raugs', 'rapšu eļļa', 'magoņu sēklas', 'jūras sāls', 'cukurs', 'alergēni', 'var', 'mandeļu un lazdu riekstu', 'produktadaļiņas', 'toitumisalane teave 100 g koatauzturvērtība uz 100 g gala produktaenergia/enerģija', '184243/439 kcalrasvadfīauki', 'vumpesstievāzseenjeceienaau 1599millest xillastunud rasvhapped/piesātinātie tauki', 'vuueeeeeeeerirrrrr 0jgsūsivesikud/ogļhidrāti', 'millest suhkrud/cukākiudained/šķieduvalgud/olbaltussool/sāls', 'd'];0;1;[];['toitumisalane teave 100 g koatauzturvērtība uz 100 g gala produktaenergia/enerģija'];0;0;1;[];[];['toitumisalane teave 100 g koatauzturvērtība uz 100 g gala produktaenergia/enerģija']
v32;25;25;77;['pupiņu milti', 'kukurūzas putraimi', 'saulespuķu eļļa', 'jauktas garšvielas', 'sāls', 'cukurs', 'tomātu pulveris', 'dekstroze', 'kukurūzas', 'sīpolu pulveris', 'maltodekstrīns', 'kukurūzas', 'kartupeļu', 'skābuma regulētājs', 'pienskābe', 'citronskābe', 'rauga ekstrakts', 'ķiploku pulveris', 'garšvielas', 't', 'sk', 'pētersīļi', 'garšvielu ekstrakts', 'paprika', 'aromatizētājs'];['ica oki ike nāaki leib', '250g k 00 istisosad d t', '1 ā ti "raruk kijahu”"  s09l vēib', "aldzsisaidascesamse ceemnete jālgi i ' āisterajahu sa! dus kulvaines", '"pāri toļu el toitu sal a ne teave 10', 'a kritaanerciaeisaldue 1489411341 kcal ras! dd1 es', '« s8 0us |43 k', '| 414 t + ai ras vad 17 g mules +', 'rf ulastuni jdr ras vvh apped', '4 g', 'sūsvesikud 64', "0 g millest suh ā 2au ' nedīibu bdg mudau neēd 10", 'g vvalgu 496g su', 'g hoidke kuvas k ohas', 'toatem era | parim enne vaa tapakendilt valmistatudsaksamgaai edasimuūjabes tie', 'rimi eesti foodas pērguvālja tee 3', 'pildikula rae vald 75308 harjumaa eesti infoteleform kestis', '+372 6056333', 'lv', 'ica plānās sau', 'smaizītes', '250g s sastāvda las', 'pilngraudu rudzu milti"', 'sāls', 'var', 'a piena un sezama sēklu daļiņas', 'pilngraudu daudzums sausnā  "izcelsme', 'es', '100 g produktaurvērtība', 'er oi ģētiskā vērtība 1439 kj/ 341 kcal', 'tauki 1', '7 k! tostarp piesātinātās taukskābes 0', '4 g', 'ogļhidrāt 64', '0 g21 g', 'šķiedrvielas 16 9 g', 'olbaltumvielas 06 g sāls 13g', 'uzglabāt sausā vietā', 'ist tabas temperatūra leteicamswi arp cukurilīdz skatītuz  epakojuma', 'ražots vācijā izplatītājs latvijā', 'sia rimi latvia', 'a', 'deglava iela 161', 'rīga', 'lv', '1021', 'bezmaksastālrunis atsauksmēm latvija', '80000 180', 'lt', '1ca plonitraškučiai', '250g', 'sl udedamosios dalys', 'visu grūdo daliuy rugiļmita"', 'druska', 'gali būti pieno ir sezamo sēklu pēdsaku', 'visu grūdo daliu javu kiekis sudaro  sausos medžiagos 100 gg produkt o maistingumas', 'ei nergnē vērtē 1439 kj/ 341 kcal', 'riebalai 1', '7 g', '1š kuriu sočiuju riebalu rūgščiu 0', '49', '3anglavandeniai 640 g', '1s kuru guuktu 2', '1 g', 'skaidulinēs medžiagos 10 0 g', 'baltyma', '9', '0 9', 'druska lika laikyti sa usoje 4cie', 'gerausias iki', 'žr', 'an! pakuoles pagaminta vokietijoje', 'platintojas lietuvoje uab rrjr je', '47 i sh rantarmaam 200', '970005132 vils lietuva nemokamas lentu aptarnavmo cent trotel 88', '4000 bunomalioje kambano temperatat”', "aerlietuva gnai ugos a ' oi”i”"];0;6;[];['a piena un sezama sēklu daļiņas', 'g hoidke kuvas k ohas', 'visu grūdo daliuy rugiļmita"', 'gali būti pieno ir sezamo sēklu pēdsaku', 'gali būti pieno ir sezamo sēklu pēdsaku', 'visu grūdo daliu javu kiekis sudaro  sausos medžiagos 100 gg produkt o maistingumas'];0;0;6;[];[];['a piena un sezama sēklu daļiņas', 'g hoidke kuvas k ohas', 'visu grūdo daliuy rugiļmita"', 'gali būti pieno ir sezamo sēklu pēdsaku', 'gali būti pieno ir sezamo sēklu pēdsaku', 'visu grūdo daliu javu kiekis sudaro  sausos medžiagos 100 gg produkt o maistingumas']
v33;4;4;23;['bio rudzu milti bīdelētie', 'bio kviešu milti', 'bio kviešu klijas pārtikas', 'pārtikas sāls'];['bio rudzu milti bīdelētie', 'bio kviešu milti', 'biokviešu klijas pārtikas', 'pārtikas sāls', 'izgatavotas tikai no augu valsts 1', 'izcelsmes izejvielām', '100 g produkta satur gda| gda 1 gabenerģētiskā vērtība 1554 kj / 367 kcal 1', '10tauki 1', '67 g | 2', '38 0', '14tostarp', 'piesātinātās taukskābes 0', '15 g | 0', '77 0', '05mononepiesātinātās taukskābes 0', '34 g', '16 gab', '£ 1 gab', 'polinepiesātinātās taukskābes 0g73 ca 72', '41 g 007m tostarp', 'cukuri 1', '00 6 2', '10'];0;0;[];[];0;0;0;[];[];[]
v34;9;9;38;['kakao glazūra', 'cukurs', 'pilnīgi hidrogenizētie palmu kodolu tauki', 'kakao pulveris ar samazinātu tauku saturu', 'emulgators e322', 'sojas lecitīns', 'sāls', 'aromatīzētājs vanilīns', 'griķi'];['kakao glazūra', 'cukurs', 'pilnīgi hidrogenizētiepalmu kodolu tauki', 'kakao pulveris ar samazinātu tauku saturu', 'emulgators e322', 'sojas lecitīns', 'sāls', 'aromatīzētājs vanilīns', 'griķi', 'var', 'uzglabāt vēsā un sausā vietā', '18+3”c', 'est', 'tatragaletid kakaoglasuuriga', 'koostisosad', 'kakaoglasuur', 'suhkur', 'tāielikulthūdrogeenitud palmituuma rasv', 'vāhendatud rasvasisaldusega kakaopulber', 'emulgaator e322', 'sojaletsitiin', 'sool', 'maitsestav vanilliin', 'tatar', 'vēib sisaldada gluteeni', 'mune', 'maapāhklit', 'pāhklit', 'piima', 'seesami', 'sāilitada jahedas ja kuivas kohas', '18+37c', 'mecrte', '18+3”c', 'neto masa', '„', 'netomasētt!/ražots latvijā', 'metokaalmade in latvia macca hetto'];0;1;[];['aromatīzētājs vanilīns'];0;0;1;[];[];['aromatīzētājs vanilīns']
v35;12;12;23;['rudzu maize', 'rudzu milti', 'kviešu milti', 'ūdens', 'rafinētais sīrups', 'pārtikas sāls', 'raugs', 'miltu apstrādes līdzeklis askorbīnskābe', 'rapšu eļļa', 'palmu tauki', 'pārtikas sāls', 'ķiploku pulveris'];['rudzu maize', 'rudzu milti', 'kviešu milti', 'ūdens', 'rafinētais sīrups', 'pārtikas sāls', 'raugs', 'miltu apstrādes līdzeklis askorbīnskābe', '|', 'rapšu eļļa', 'palmu tauki', 'pārtikas sāls', 'ķiploku | ņ 4pulveris', 'ps100g produkta satur', 'ae vērtība 2528', '0kj/556', '7kcal| « tauki 39 ts| tos arp piesātinātās taukskābes 8', '8g!', 'ogļhidrāti 52', '9g4 tostarp cukuri 1', '7g< a sķiednielas 89„m 39hm mž m mbam', '1m ki', 'zīm'];0;0;[];[];0;0;0;[];[];[]
v36;14;14;49;['rudzu milti', 'dārzeņi', 'sīpoli', 'burkāni', 'baltās pupiņas', 'kviešu milti', 'saulespuķu sēklas', 'ūdens', 'raugs', 'kviešu lipeklis', 'jodētais sāls', 'rudzu iesals', 'kaltēts timiāns', 'cukurs'];['rudzu milti', 'dārzeņi', 'sīpoli', 'burkāni', 'baltās pupiņas', 'kviešu milti', 'saulespuķu sēklas', 'ūdens', 'raugs', 'kviešulipeklis', 'jodētais sāls', 'rudzu iesals', 'kaltēts timiāns', 'cukurs', 'produkts var', 'cocras', 'p', 'kahas mmyka', 'oboolum', '«yk', 'mopkobb', 'geaas pacoab', 'nuehmuuhar myka', 'cemeha noacoahe4hmka', 'boaa', 'apoxam', 'nuehmuhar kaevikobmha', 'hoampobahhaa coab', 'pikahor coaoa', 'cyliehbii tambah', 'caxap', 'tīpoaykt moxet cophepxkatb cemeha kyhayta', 'uactmlbi apaxuca', 'opex0b m monoyuhbix npo', 'jyktob', '100 g satur / 100 r coaep', 'xut viena šķēle', '1', '5 g', 'satur |enerģētiskā vērtība / 3hepretm4eckkasa uehhoct 1747 kj / 418 kcal 26 kj / 6 kcaltauki | xvwpua ā āj 0', '2 «izplatītājs', 'fadruvasiela 2', 'tālrunis 65071ražotājs', 'fazeraudondvariolietuva', 'bezmaksastāl80007017', 'www', 'fazer', 'lv£', 'd fa «gi at vi'];0;1;[];['xut viena šķēle'];0;0;1;[];[];['xut viena šķēle']
v37;10;10;21;['rupjā maluma rudzu pilngraudi', 'rudzu drupinātie graudi', 'rudzu pilngraudu milti', 'dzeramais ūdens', 'rudzu milti', 'cukurs', 'rudzu sarkanais iesals', 'sāls', 'rudzu baltais iesals', 'ķimenes'];['rupjā maluma rudzu pilngraudi', 'rudzudrupinātie graudi', 'rudzu pilngraudu milti', 'ēs dzeramais ūdens', 'rudzu milti', 'cukurs', 'rudzu sarkanaisiesals', 'sāls', 'rudzu baltais iesals', 'ķimenes', 'produkts var', 'informācija par uzturvērtību', '100 g ž', '—produkta satur', 'enerģētiskā vērtība 975 kj/231 kcal', 'tauki 0', '9 g', 'tostarp piesātinātāstaukskābes 0', '2 g', 'ogļhidrāti 46', '48'];0;0;[];[];0;0;0;[];[];[]
v38;6;6;0;['rudzu rupjie milti', 'ūdens', 'cukurs', 'rudzu iesals', 'ķimenes', 'pārtikas sāls'];[];0;0;[];[];0;0;0;[];[];[]
v39;5;5;65;['kviešu milti', 'ūdens', 'cukurs', 'sāls', 'raugs'];['—', 'ee', 'c inisujahud', 'vesi', 'suhkur', 'sool', 'pārm', '—', 'a"urkkaines iela 6', 'lv', '1046', 'rīga', 'latvijatootja', 'ou "prima foods"', 'jurkalnes tn', '6', 'lv', '1046', 'riia', 'lātigamintojas', 'uab\' "prima foods"', 'jūrkalnes g', '6', 'lv', '1046', 'ryga', 'latvija+371 27186202', 'ekspedicija bprimafoods v', 'au', 'lv', 'a tāvdaļas', 'lt', 'sudetyie', '| |kvietiniai miltai', 'vanduo', 'cukrus', 'druska', 'mielēsmeteicaānas līdzi skat', 'uz iepakojumā', 'ed „enerģētiskā vērtība j| energinē vertē /—— i', '„energeetiline vaārtusa', '"tauki / riebaly / rasvad', 'lens', 'cukurs', 'sāls', 'raugs et tj —— |', 'sk', 'piesātinātās taukskābes / |<', 'tarp ju', 'prisotintuju', 't', 'sk', 'cukuri /tarp ju', 'cukraus', 'edasimūūja eestis', "oū' lamet pilvetee tn 6", 'tallinn', 'e6618', 'est100 g produkta satur', '/100 g produkto', '100 g tootes keskmiselt', 'a1 1130', 'riebaliniu rūgščiuy / 0', '1', '| millest kūllastunud| rasvhap pedoglhidrāti / angliavandeniy/sūsivesikud/ millest suhkrud'];0;0;[];[];0;0;0;[];[];[]
v40;5;5;32;['kviešu milti', 'ūdens', 'cukurs', 'sāls', 'raugs'];['kviešu miltīķūdens', 'cukurs', 'sāls', 'raugs', 'ee', 'koostisosad', 'nisujahud', 'vesi', 'suhkur', 'sool', 'pārm', 'lt', 'sudetyje', 'kvietiniai miltai', 'vanduo', 'cukrus', 'druska', 'mielēsieteicams līdz', 'skat', 'uz iepakojuma', 'parim enne', 'vaata pakenoiu', '6 produkta satur', '/100 g toote', 'enerģētiskā vērtība /energine vertē /energeetiline vāārtustauki / riebalu / rasvat', 'sk', 'piesātinātās tauktarpju', 'prisotintujuriebaliniu rūgščiu /millest kuūllastunudrasvhappedogļhidrāti / angliavande/ sūsivesikud', 't', 'sk', 'cukuri /tarpju', 'cukr/ millest suhkrudšķiedrvielas / lastelienos'];0;0;[];[];0;0;0;[];[];[]
v41;8;8;46;['kviešu milti', 'ūdens', 'cukurs', 'sāls', 'rapšu eļļa', 'spinātu pulveris', 'raugs', 'garšvielas'];['kviešu milti', 'ūdens', '2 sv 8', 'rapšu eļļa', 'spinātu pulverisdu vēra sos garšvielas', 'uzglabāt sausāž ā vietā', 'izcelsmes valsts latvija', '100 g produm ietej — "aima kka līdz', 'skatītuziepakojumo', 'lt', 'sudedamosios dalyswvietiniai miltai', 'vanduo', 'cukrus', 'druska', 'rapsu daliējus', 'var', '— jā', 'tiline vāārtussētiskā vērtība/energ!ne vertē/onergesēnerge"', '1056 ku/ 249kcalļ špinaty milteliai', 'mielēs', 'a', 'ieskoniai', 'kaikyti! sausoje ir wmēsioje aa t u a', 'y vietēja is latvija', 'geriausias iki', 'tostarp piesētinā ās tat aaa', 't čiūrēti ant pakuotēs', 'iš kuriu', "50c'0", 'ūd rasvhapped', 'est', 'koostisosad', 'nisujahu', 'vesi', 'suhkur', 'sool', 'rapsiēli', 'spinati pulber', 'pārm', 'a ēvja ma deac kohas', 'llest sur””«', 'v 1', 'u /mi 1kuri/is kuru mo dziagos kaa pas4', '11', 'ā "iduline> „a ā —ffska algu s 0', '8'];0;0;[];[];0;0;0;[];[];[]
v42;13;13;42;['saldskābmaize', 'rudzu milti', 'kviešu milti', 'cukurs', 'presētais raugs', 'kviešu lipeklis', 'iesala ekstrakts', 'ķimenes', 'sāls', 'rudzu iesals', 'rapšu eļļa', 'ķiploki', 'sāls'];['saldskābmaize', 'rudzu milti', 'kviešu milti', 'cukurs', 'presētais raugs', 'kviešu lipeklis', 'iesala ekstrakts', 'ķimenes', 'sāls', 'rudzuiesals', 'rapšu eļļa', 'ķiploki', 'sāls', 'enerģētiskā vērtība', '1559 kj/373 kcal', '100 g produkta satur', 'taukus 19 g', 'tostarp piesātinātās taukskābes1', '4 g', 'ogļhidrātus 42 g', 'tostarp cukurus 6', '9 g', 'olbaltumvielas 6', '0 g', 'sālil12 g', 'produkta gatavošana notiek vidē', 'kur var atrasties zemesriekstu', 'mandeļu', 'lazdu riekstu', 'valriekstu', 'pistāciju', 'sezama sēklu', 'olu', 'piena', 'sojas', 'kviešu un rudzu miltu daļiņas', 'če', 'ieteicamā uzglabāšanas temperatūra', '+29', '+c temperatūrā', 'pēct u ni', 'at ee ie t r a ie as a ra a m ee e'];0;2;[];['olu', 'piena'];0;0;2;[];[];['olu', 'piena']
v43;15;15;39;['saldskābmaize', 'rudzu milti', 'kviešu milti', 'cukurs', 'presētais raugs', 'kviešu lipeklis', 'iesala ekstrakts', 'ķimenes', 'sāls', 'rudzu iesals', 'rapšu eļļa', 'kaltēti tomāti', 'paprika maltā asā', 'sāls', 'cukurs'];['saldskābmaize', 'rudzu milti', 'kviešu milti', 'cukurs', 'presētais raugs', 'kviešu lipeklis', 'iesala ekstrakts', 'ķimenes', 'sāls', 'rudzuiesals', 'rapšu eļļa', 'kaltēti tomāti', 'paprika maltā asā', 'sāls', 'cukurs', 'enerģētiskā vērtība', '1595 kj/381 kcal', '100 g produkta satur', 'taukus 18 g', 'tostarp piesātinātās taukskābes1', '2 g', 'ogļhidrātus 46 g', 'tostarp cukurus 11 g', 'šķiedrvielas 5', '6 g', 'olbaltumvielas 6', '7 g', 'sāli 1', '1 g', 'produkta gatavošana notiek vidē', 'kur var atrasties maja mierāmandeļu', 'lazdu riekstu', 'valriekstu', 'pistaciju', 'sezama seklu', 'olu', 'p pasojas', 'kviešu un rudzu miltu daļiņas', 'bea m mn oi oo c od am narotiīra pec'];0;1;[];['olu'];0;0;1;[];[];['olu']
v44;3;3;81;['vārīti turku zirņi', 'ūdens', 'sāls'];['s', 'vārīti turku zimņi”', 'ūdens', 'sāls', 'ekoloģiska sastāvdaļa', 'ražoti es', '1009 frodukta uzturvērtība', "enerģētiskā' vērtība 550 kj/ 125 kcal", 'tauki 2', '2g', 'tostarpire piesātinātās taukskābes <0', '5g', 'ogļhidrāti 17 g', '—', '»nin 56', '7g', 'sāls 0', '2 g uzglabāt sausā vietā', 'istabastemperatūrā', 'atvērtu iepakojumu ir jāuzgiaba', '7juljong lva jedusskapī', 'maks', '+ c', 'ieteicams līdz', 'skat', 'uzjeller fonc iepak', 'noskalot zimus tekošā ūdeni pirms lietošanas', 'ražots itālijā', 'izplatītājs latvijā', 'sia rimi latvia', 'a', '»smarin deglava iela 161', 'rīga', 'lv', '1021', 'bezmaksas tālrunisatsauksmēm latvijā', '80000 180', 'lt', 'ekologiskiavinžirniai', '380 g sudedamosios dalys', 'virti_ avinžimiai', 'vanduo', 'druska', '=ekologišskosar l sudedamosios dalys', 'užauginti es', '100g produkto" maistingumas', 'energinē vertē 550 kji 125 kcal', 'riebalai 2', '2 g', 'iš kuriu sočiuju riebalu rūgsčiu <0', '5 g', 'angliavandeniai 17 g', 'iš kuriu cukru 0', '7 g', 'skaidulinēsmedžiagos 5', '8g', 'baltymai 6', '7g', 'druska 0', '2g', 'laikytisausoje vietoje', 'normalioje kambario temperatūroje', 'ar atidaryta produkta laikyti saldytuve', 'maks', '+87c', 'irtitalijoje', 'platintojas lietuvoje', 'uab „rimi lietuva”', 'spaudos g', '6', '1', 'lt', '05132', 'vilnius', 'lietuva', 'nemokamas klientu aptarnavimo centro tel', '8 800eller annat gryn', 'gerigusias iki', 'žūrēti ant pakuotēs', 'prieš naudojimaavinžimius nuplauti po tekančiu vandeniu', 'pagaminta—_—'];0;0;[];[];0;0;0;[];[];[]
v45;3;3;24;['baltās pupiņas', 'ūdens', 'sāls'];['baltās pupiņas', 'ūdens', 'tostarp pesdinājju ikskāhes', '00g', 'ogļhidrāti 130 g', 'tostarp cukuri 00 g', 'šķiedrvielas 68 g', 'olbaltumvielas 66 g sāls 08 g', 'ieteicams līdz', 'skatīt uzme ēc atvēršanas neizlietoto saturu pārlikt nemetāliskā traukā', 'uzglabāt ledusskapī un izlietot 2 dienu laikā', 'uzglabāt sausā vietā', 'ražots itālijā pēc— m pasūtījuma', 'balto pupiņu izcelsme', 'ārpus es', 'izplatītājs latvijā', 'sia rimi latvia', 'a', 'deglava iela 161', 'rīga', 'lv', '1021', 'bezmaksas tālrunis atsauksmēmtvijā', '80000180'];0;0;[];[];0;0;0;[];[];[]
v46;8;8;1;['ūdens', 'sālda kukurūza', 'kokosriekstu krēms', 'kokosriekstu ekstrakts', 'ūdens', 'kukurūzas milti', 'jūras sāls', 'garšvielas'];['mtk care'];0;0;[];[];0;0;0;[];[];[]
v47;8;8;28;['ūdens', 'sālda kukurūza', 'kokosriekstu krēms', 'kokosriekstu ekstrakts', 'ūdens', 'kukurūzas milti', 'jūras sāls', 'garšvielas'];['dedormovībi — aātus ž— kuk urūzai kokosu kremas', 'kokosu ekstraktas 4 u70', 'vandu0', 'kukurūzu miltai"', 'jūros druska', 'prieskoniai”', 'm ekoloģiska saldās kukurūzas 2 ka', '— sastāvdal aļas', 'ūdens', 'sālda kukurūza”', 'kokosriekstukrēms', 'kokosriekstu ekstrakts"', 'ūdens', 'kukurūzamilti"', 'jūras sāls', 'garšvielas”', '3 mahetoode suhkrumaisisupp', 'koostisosad', 'vesi', 'magus mais', 'kookosekstrakt', 'vesi', 'maisijahu” | 506 meresvol', 'vūrtsid', 'organic products / ekologiški produktai / ekoloģiskibn a tp ātom 0\'"c lo +2mee protart ēratanm ce un eacts j 10| energy t mneranē veri_ bi | nergasta', 'dus| ž jams saturates / iš kurusaš a |', 'milest kulestunud m= avi sugars / iš kurig aknu', '| millestsuhkrudog uzturnērtība 1006 taku arp piesātinātās'];0;2;[];['milest kulestunud m= avi sugars / iš kurig aknu', '— sastāvdal aļas'];0;0;2;[];[];['milest kulestunud m= avi sugars / iš kurig aknu', '— sastāvdal aļas']
v48;22;22;72;['ūdens', 'tomāti', 'tomātu pasta', 'paprikas', 'saldā kukurūza', 'sarkanās pupiņas', 'melnās pupiņas', 'rapšu eļļa', 'kvinojas maisījums', 'baltā', 'sarkanā', 'melnā', 'sīpolu pulveris', 'grauzdēti sīpoli', 'sīpoli', 'saulespuķu eļļa', 'ķiploku pulveris', 'jūras sāls', 'rīsu milti', 'cukurs', 'koriandra lapas', 'jalapeno karstie pipari'];['a aes', 'ens sunna als gate roses dēt dēļ enom', '"eitmēniea gag roi  kos 0| „dar ic', "jmr 5'gar", 'coriander leaves”', 'jalapeno chili pepners danu "08 sell ne', 'energy / eneraineversj rol/giška veganiška aštri pupeliu sr vērtba/ eneroassais "2 tdaramnei ea st uba su bolivine balanda | piekaja jsude/jamostos dalys', 'vanduo', 'pomidorai nomi ere zoeanā | fat / riehala/ tako 18luk rūzai', 'raudonosios pupel pomidoru pasta"', 'paprikos”', 'saldiej mini| 10 es"', 'juodosios pupeles', 'rapsu aliejuspoliinēs oalandos misinys', 'baltos', 'faudanos', 'undes mosvogūnu milteliai”', 'kepinti svogūnai', 'svogūnai', 'saulēgražu aliejus', 'česnakumieta”', 'jūros druska', 'ryžiy miltai', 'cukrus', 'kalendros lapeliai”', 'chalaposjirostos paprikos', 'of which saturates / šu sāg |', 'riebalu rūgščiu / tostampesāa aaukskābas | miles klana m', 'rasvhapped |area saieia dūtss uivels/kulrel_ 1ūprotein / baltymai/udens', 'tomāti', 'tomātu pasta”', 'paprikas”', 'saldā kukurūza”', 'sarkanāspupiņas”', 'melnās pupiņas”', 'rapšu eļļa”', 'kvinojas maisījums baltā', 'sarkanā', 'melnā', 'sīpolu pulveris”', 'a sīpoli', 'sīpoli', 'saulespuķu ella', 'ķiploku pulveris', 'jūras sāls', 'rīsu milti"', 'cukurs”', 'koriandrapas"', 'jalapeno karstie pipari', '€ mahetoode vegan vūrtsikas oasupp kinoaga', 'koostisosad', 'vesiiomatid', 'tomatipasta', 'paprika', 'suhkrumais”', 'punased oad', 'ru0d”', 'rapsiēli', 'kinoa segu  "al', 'punane', 'must eensibulapulber', 'rāstitud sibul vsibul" paevalilleāli”', 'kūlislaugupulber „ mmeres00', 'noenu', 'suhkur', 'koriandrilehed', 'jalapeno kuum paprika” 0', '177', 'roirer gannam pr ukti / mahetooted j', 'lt', '19124', 'store products / ekologiški produktai / ekoloģiski prodl c rojefons alsaukstēmā'];0;1;[];['sīpolu pulveris”'];0;0;1;[];[];['sīpolu pulveris”']
