IMG;Ingr nr total - file;Ingr nr;Ingr nr identified;Ingr list;Ingr identified;Nr AB ingr - file;Nr AB ingr identified;AB ingr list - file;AB ingr list identified;Overlap (TP);Missed (FN);Extra (FP);AB ingr overlap (TP);AB ingr missed (FN);Wrongly flagged (FP)
n79;31;31;227;['kviešu milti', 'cukurs', 'margarīns', 'augu tauki', 'palmu', 'un eļļa', 'rapšu', 'ūdens', 'emulgatori', 'taukskābju mono', 'un diglicerīdi', 'lecitīns', 'rapšu', 'sāls', 'glikozes', 'fruktozes sīrups', 'kaltētas dzērveņu sēklas', 'kaltētas smalcinātas dzērvenes', 'dzērvenes', 'cukurs', 'saulespuķu eļļa', 'saldināts iebiezināts piens', 'sūkalu pulveris', 'olu pulveris', 'irdinātāji', 'nātrija hidrokarbonāts', 'amonija hidrokarbonāts', 'sāls', 'aromatizētāji', 'emulgators', 'sojas lecitīni'];[': kviešu milti, cukurs, margarīns bug tauki {palmu} s aa\nun eļļa {rapšu}. ūdens, amulaptar taukskābju mono- un diglicerīdi, lecitīns {rapšu}, sāls}, glikozes-iruktozes sīrups ar a\nj kaltētas dzērveņu sēklas 2 %. kaltētas smalcinātas dzērvenes 15 % {dzērvenes 60%, cukurs, saulespuķu eļļa}, ra\na saldināts iebiezināts piens, sūkatu pulveris, olu pulveris, irdinātāji bik a hidrokarbonāts, amonija hidrokarbonāts, aaa\nv sāls, aromauzelā emu vee saas lecitīni. produkts var. uzgla 3bāšanas nosacījumi: uzglabāt sausā\ni mm +3} c temperatūrā: -\nāā ru nienehbe «petergailis dzērvene». cocras: nuekvakas myka, caxap, maprapvih {pacmirenbubie vģbi ij ģ\nāā {nantmo80e macro} m pacīmtembkhoe macno {pancosoe}, bona, 3majeāatopd. mokho- m amemuepvbi ies kvcjiot,\nāā meummah {pancosbiii}. nosapekkas conb}. pieokosho-dryktoshm capon, cyuehble cemeka kniokbbi 24, cywenas a: ā\n= m3mejibuehhas kmokba 15%  iemokea 60%. caxap, nonconhe4hoe macs0}, monoko cryuehhoe c caxapom. ceibopotka maa ta\nm. {ws monokg}, uukbā nopoliok, pezdeknmtenm. rmokgrūokat katra. pbk o aa me nea nanbpamiek mā\n: ģ ji | we oh aiawm jn 140444-wah50 dh a a pak idiot aa pe save  imementa ča konventu āras hate = " : , .\nji % ā ā . inaaaaramuomasvanmnem uonnararonmnsannano viki isos aita dte az nava aknas a a aida or\nmii . "ze kakta aa ”: ——— „i\nš 20 ēna is sd s aim —u—unrlāā —\n| ” tums: neto svira\n: | ab „vilniaus pergalē izgatavošanas da ž\n2% 1t-02241 vilnius, lithuania ā šis i i:\n- ā tel.+3705275131 0 ņ, izlietot līdz: i ir mi em\nk www.pergale.lt cm toreh a0: na i eta a a\n\n'];3;3;['saldināts iebiezināts piens', 'sūkalu pulveris', 'olu pulveris'];['piens', 'olu', 'aknas'];2;1;1;['piens', 'olu'];['sūkalu pulveris'];['aknas']
n80;22;22;191;['kviešu milti', 'cukurs', 'kakao masa', 'palmu tauki', 'glikozes sīrups', 'olas', 'vājpiena pulveris', 'kakao sviests', 'irdinātāji', 'e450', 'e500', 'sviesta eļļa', 'glikozes', 'fruktozes sīrups', 'kviešu ciete', 'emulgators e322', 'saulespuķu', 'sāls', 'karamelizēta cukura sīrups', 'pilnpiena pulveris', 'aromatizētājs', 'olu baltuma pulveris'];['11% ulkšķīgi cepumi ar tumšo šokolādi 29%"tn piena šokolādes gabaliņiem 11% sastāvdelas: see ra a taam\n2. vanet kviešti milti, cukurs, kakao masa, jap taras sīrups, olas, vājpiena pulveris, č— a aa aa ā su juodojo 29% irpienin\ne10322 sviests, irdinātāji: e450, e500, sviesta eļļa, glikozes-fruktozes sīrups, kviešu ciete, emulgators e322 sviestas, tešlos kildinimo ietin eol eg\npulber. {saulespuķu}, sāls, karamelizēta cukura sīrups, pilnpiena pulveris, aromatizētājs, olu baltuma pulveris. emulsiklis e322 {15 saulēgražuj, druska, iem\n}2 kcal, var. 100 g produkta uzturvērtība: enerģētiskā vērtība 2100 k}/502 kcal, medžiaga, klaušinig mīkekai gali būti vieš\n320 g tauki 26,0 ea piesātinātās taukskābes 14,0 laurim 58,0 g, tostarp cukuri 32,0 g, šķiedrvielas vertē zoo 502 ka, reta | 2604 š luriy sodu\nku 41 g, olbaltumvielas 7,0 9, sāls 09 g. ieteicams līdz: skatīt uz iepakojuma. uzglabāt sausā vietā, sargāt 320 g, skaidulinēs medžiagos 41 g beta g\nal rimi no tiešiem saules stariem. pēc atvēršanas uzglabāt hermētiskā traukā. ražots vācijā pēc īpaša rimi vietoje, saugoti nuo tiesoginis saules girl a\n{0d as pasūtījuma. melnās šokolādes, piena šokolādes izcelsme: es. izplatītājs latvijā: sia rimi latvia, vokietijoje pagal speciāli i užssirmā kadop š\n: : a.deglavaiela 161, rīga, lv-1021. bezmaksas tālrunis atsauksmēm latvijā: 80000 180. „rimi lietuva”, spaudosg 6-1,17-05132\n\n'];4;7;['olas', 'vājpiena pulveris', 'pilnpiena pulveris', 'olu baltuma pulveris'];['piena', 'sviests', 'sviesta', 'pilnpiena', 'olu', 'piena', 'vājpiena'];4;0;4;['olas', 'piena', 'pilnpiena', 'olu'];[];['sviests', 'sviesta', 'piena', 'vājpiena']
n81;8;8;212;['kviešu milti', 'sausais vājpiens', 'cukurs', 'olu pulveris', 'šķīstošais raugs', 'raugs', 'emulgators e491', 'sāls'];['abadi a aa mn ai au jj ui > uvd luum 1 ģ\ndnt ru ta eet uk š daku}, henpepblbho nomelimbaa behumkom mjim pyuhbim mmkcepom\n<. uctabmtb tecto noahmmatb6ca b tennom mecte ha 40—60 mmhyt. |\n3. sbinekato onwhbi ha pazorpetom, cmazahhon kmppom ckobopoje. {10 abatb c niogmmbimm 400abkamum.\narī m oi warm water into a bowl and add instant yeast {the small packet}. gradually add the mixture\nane large packet} while whipping constantly with a whisk or an electric whisk. -\n£. assay the dough in a warm place for about 40-60 min.\n3. rr īna neated, creased frying pan. serve with favourite supplements.\n—\nsastavdalas / coctab / ingredients:\nkviešu milti, sausais vājpiens, cukurs, olu pulveris, šķīstošais raugs {raugs, emulgators e491}, sāls.\nhuwen4ununaa myka, cyxoe 00e3kmpehhoe mojnoko, caxap, amuhbiji nopolliok, pactbopmmbie apokkm {hpokau,\nā 3mynbratop e491}, conb.\n} wheat flour, dry skimmed milk, sugar, egg powder, soluble yeast {yeast, emulsifier e491}, salt.\n| attēlā redzams produkta pagatavošanas un pasniegšanas veids.\nha pucyhke npegctabnek npmmephbiji cn0co6 npmrotobjiehma m cepbmpobkm nppoaņkta.\nthe image displays the preparation and serving option of the product. -\npr t\nražotājs / {lpomw3bonmtejb / producer: ieteicams līdz:\n} as „dobeles dzirnavnieks” toneh 40:\nspodrības iela 4, dobele, best before:\ndobeles nov., lv-3701, latvija\ntālr.: +371 63723 289 , - ie a aaa aa ja - re a ta a t\nwww.dzirnavnieks.lv a j\n\n'];2;2;['sausais vājpiens', 'olu pulveris'];['vājpiens', 'olu'];2;0;0;['vājpiens', 'olu'];[];[]
n82;22;22;162;['kviešu milti', 'maisījums rauga mīklai', 'salds sūkalu', 'piens', 'pulveris', 'piena cukurs', 'kviešu milti', 'kviešu lipeklis', 'sāls', 'cukurs', 'fruktoze', 'emulgatori', 'e472e', 'e471', 'fermenti', 'kviešu', 'miltu apstrādes līdzeklis', 'askorbīnskābe', 'cukurs', 'šķīstošais raugs', 'raugs', 'emulgators e491'];[' / coctab / ingredients: |\nkviešu milti, maisījums rauga mīklai {salds sūkalu {piens} pulveris, piena cukurs, kviešu milti, kviešu lipeklis, sāls, cukurs, fruktoze,\nemulgatori: £472e, e471, fermenti {kviešu}, miltu apstrādes līdzeklis: askorbīnskābe}, cukurs, šķīstošais raugs {raugs, emulgators e491}. |\nnuwe4mukas mykka, cmec» ana apokkeboro tecta {cnankas cyxaa cblbopotka {monouuhaa}, mono4hbim caxap, nuiehmuhaa mykaa,\nnwiehmuhar knemkobmha, conb, caxap, opykto3a, 3mynbratopbi: £472e, e471, ģepmehtbi {muehmubl}, cpejictbo juia 00pabotkm mykm:\nackopomhobaa kmcnota}, caxap, pactbopmmbie aporkm {hporkm, 3myibratop e491}.\nwheat flour, yeast dough mix {sweet whey {milk} powder, milk sugar, wheat flour, wheat gluten, salt, sugar, fructose, emulsifiers: £472e,\ne471, enzymes {wheat}, flour treatment agent: ascorbic acid}, sugar, instant yeast {yeast, emulsifier e491}.\nattēlā redzams produkta pagatavošanas un pasniegšanas veids.\nha pmcyhke npencrabnek npmmephbii cnoco6 npmrotobjiehma m cepbmpobkm npojiņkta.\nthe image displays the preparation and serving option of the product.\na e_—ļ——č—.\nvar.\nbo03moxkho conepkahme uactmu amuhoro nopoluka.\nmay contain traces of egg powder. -—\naapconantraces{ agn\nražotājs. ibo tat o rat si ei st a t i a\nspodrības iela 4, dobele,\n\n'];3;2;['salds sūkalu', 'piens', 'piena cukurs'];['sūkalu', 'piena'];3;0;0;['piens', 'sūkalu', 'piena'];[];[]
n83;20;20;280;['kviešu milti', 'cukurs', 'kakao', 'šokolādes gabaliņi', 'cukurs', 'kakao masa', 'kakao sviests', 'emulgators', 'sojas lecitīns', 'olu pulveris', 'sūkalu pulveris', 'kviešu ciete', 'cepamais pulveris', 'kviešu milti', 'irdinātāji', 'dzeramā soda', 'e450i', 'skābuma regulētājs', 'citronskābe', 'sāls'];['113 ohhom ynakobkm cmecm mokho npmrotobmtb 12 ma$}mhob cpējihero pa3mmepa. vnakobka he cohepmkmi a\n_ oymakhblx {poppmouek.\n_— es |. pour the mix in abowl, add 200 ml cold water and 100 g oil or butter {containing at least 82% fat},\n2. mix the dough until it has a uniform consistency and let it rest for 10 minutes.\n3. put the muffin paper cups in the muffin pan moulds, fill them with dough {to approx. 2/3 of the cup}.\n4. bake ited oven, at 180-2007c for 20-25 minutes.\n|2 nufnns can be made from a package of the dry mixture. paper cups not included.\nc— — ————ļ\nsastavdai ingredients:\nkviešu milti, cuk sokolādes gabaliņi 10% {cukurs, kakao masa, , emulgators: sojas lecitīns}, olu pulveris,\nsūkalu pulveris, kvieši cepamais pulveris {kviešu milti, irdinātāji: dzeramā soda, £450i, skābuma regulētājs: citronskābe}, sāls.\nnueknunas myka, c vakao, kycoukm wookonana 10% {caxap, kakao-macca, kaka0-macj10, 3my/lbfatop: coebbīli aielļmtmh}, ma\namunbim nopoluok, cyxaa ceibopotka, nuehmuhbim kpaxmaji, nekapckuu nopoluok {nuehmuhaa myka, pazpdixamtejim: nmtbebaa |\ncona, 64501, perynatop kmcnothoctm: jmmohhaa kmcnota}, cojib. |\n. wheat flour, sugar, cocoa, chocolate pieces — 10% {sugar, cocoa mass, cocoa butter, emulsifier, soy lecithin}, egg powder, whey powder,\nwheat starch, baking powder {wheat flour, leavening agents: baking soda, e450i, acidity regulators: citric acid}, salt.\nž ———\nattēlā redzams produkta pagatavošanas un pasniegšanas veids. ss\nha pncyhke npencrabnek npmmephbili cnoco6 npmrotobjiehma m cepbmpobkm npoaņykta.\nthe image displays the preparation and serving option of the product.\nbašntāie mlnnu aa m td a — ————.—\nražotājs / npom3bonmtenb / producer: ieteicams līdz:\nas „dobeles dzirnavnieks” togeh no:\nspodrības iela 4, dobele, best before: j\ndobeles nov., lv-3701, latvija 16 1 2 20 23 —— *\ntālr.: +371 63723289, 450 g\nā www.dzirnavnieks.lv l 1 0 0 9 9 6 3 a\n\n'];2;2;['olu pulveris', 'sūkalu pulveris'];['olu', 'sūkalu'];2;0;0;['olu', 'sūkalu'];[];[]
n84;12;12;210;['šokolāde', 'cukurs', 'kakao masa', 'kakao pulveris ar samazinātu tauku saturu', 'dabīgs vaniļas aromatizētājs', 'cukurs', 'kviešu milti', 'kakao ar samazinātu tauku saturu', 'olu baltuma pulveris', 'albumīns', 'sāls', 'irdinātājs e500'];[': a g a ā ras l kūk k | d , . "ee a : =\n\na aaa t maisijums cepšanai. sastāvdalas: „ miltinis mišinys. sudedamo\nalba ij šokolāde 40% {cukurs, kakao masa, kakao šokoladas 40% {cukrus, kakavos\n\na a am j pulveris ar samazinātu tauku saturu, dabīgs kakavos milteliai, natūrali vanile\n\nline}, sunku s nistjahu, | vaniļas aromatizētājs}, cukurs, kviešu milti, oo cukrus, kvietiniai m\n\nvasisaldusega- kakao, -- | kakao ar samazinātu tauku saturu, olu baltuma . kakava, albuminas {iš kiaušiniu}, dn\n\nībumiin}, sool, kergitusaine pulveris {albumīns}, sāls, irdinātājs e500. kildymo medžiaga e500. gali būti soj\n\ng: ja pilma a var. ieteicams pēdsaku. geriausias iki: žr. ant pa\n\nlt. pārast avamist kasutada līdz: skatīt uz iepakojuma. pēc iepakojuma atidarymo suvartoti per 15 dienu. laik\n\nsailitada kuivas ja jahedas atvēršanas izlietot 15 dienu laikā. uzglabāt vēsā ir sausoje vietoje. pagaminta lenkij\n\noolas rim erītellimusel. un sausā vietā. ražots polijā pēc īpaša rimi specialy rimi! užsakyma. šokolad\n\nbelgia. edasimūūja eestis: pasūtījuma. šokolādes izcelsme: beļģija. belgija. platintojas lietuvoje: "\norauvāli ikū tītājs latvijā: sia rimi latvia, a. deglava lietuva”, spaudos g. 6-1, lf-0513\n\nb pērguvālija tee 3 pildīikūla, izpla js ja: , . . - klien apta\n\' \' i lv-1021. bezmaksas tālrunis lietuva. nemokamas klientuy\n\nauumaa, eesti. infotelefon iela 161, rīga, 1.8800 e23000\n\n3. atsauksmēm latvijā: 80000 180. centro tel. :\n\na domas. cub gans\n\nīpowsseneno 5 fonbue no\n\nkay rm ilpoucwoxnemme\n\n'];2;1;['olu baltuma pulveris', 'albumīns'];['olu'];2;0;0;['albumīns', 'olu'];[];[]
n85;17;17;213;['cukurs', 'kviešu milti', 'tauku pulvera maisījums', 'kokosriekstu eļļa', 'glikozes sīrups', 'piena olbaltumvielas', 'stabilizētājs e451', 'pretsalipes vielas e551', 'kakao pulveris ar samazinātu tauku saturu', 'šokolāde', 'cukurs', 'kakao masa', 'kakao sviests', 'emulgators e322', 'no sojas', 'dabīgais aromatizētājs', 'sāls'];[': cukurs, kviešu milti, tauku sudedamosios dalys: cukrus, kvieti\nookosēli, gluūkoosisiirup, pulvera maisījums {kokosriekstu eļļa, glikozes miltai, riebaly milteliy ruošinys {kokosy ali\ne10451, paakumisvastane strups, piena olbaltumvielas, stabilizētājs e451, gliukozēs sirupas, pieno baltymai, stabilizato\ntud rasvasisaldusega pretsalipes vielas e551}, kakao pulveris ar e451, lipnuma reguliuojanti medžiaga e551}, |\n5% {suhkur, kakaomass, samazinātu tauku saturu, šokolāde 5% {cukurs, kakavos milteliai, šokoladas 5% {cukrus, kakai\ne322 {sojast}}, looduslik kakao masa, , emulgators e322 {no | mase, kakavos sviestas, emulsiklis e322 {iš soj\n„5001. kakao sisaldus sojas}}, dabīgais aromatizētājs, sāls. kakao saturs natūrali kvapioji medžiaga, druska. kakav\nsisaldada munade jalgi. vismaz 40,1%. var. ieteicams sausuju medžiagu - ne mažiau kaip 40,1%. g\njakendilt. pārast avamist līdz: skatīt uz iepakojuma. pēc iepakojuma būti kiaušiniu pedsaku. geriausias iki: žr. ar\n}ksul. hoida kuivas kohas. atvēršanas izlietot 15 dienās. uzglabāt sausā vietā. pakuotes. po atidarymo suvartoti per 15 dieni\n| eritelimusel. edasimuūja ražots polijā pēc īpašā rimi pasūtījuma. izplatītājs laikyti sausoje vietoje. šermmija lenkijoji\nod as, pērguvālja tee 3, latvijā: sia rimi latvia, a. deglava iela 161, rīga, pagal specialy rimi užsakyma. platintojas\ne9308 harjumaa, eesti. lv-1021. bezmaksas tālrunis atsauksmēm latvijā: lietuvoje: uab „rimi lietuva”, spaudos g. 6-1,\n26056333. 80000 180. lt-05132 vilnius, lietuva. nemokamas klientu\nā aptarnavimo centro tel. 8 800 e23000.\nrownie. cmeco pna bbineukm. :\n8 1lonbue no cneumannbhomy }\n= "riga m 6 ms kim n da pa et le\n\n'];1;1;['piena olbaltumvielas'];['piena'];1;0;0;['piena'];[];[]
n86;25;25;184;['kartupeļu ciete', 'grauzdiņi', 'kviešu milti', 'palmu eļļa', 'sāls', 'raugs', 'antioksidants', 'ekstrakti no rozmarīna', 'krējuma pulveris', 'no piena', 'siera pulveris', 'no piena', 'vājpiena pulveris', 'sāls', 'rauga ekstrakts', 'cukurs', 'sausais glikozes sīrups', 'saulespuķu eļļa', 'aromatizētāji', 'ar pienu', 'maurloki', 'sūkalu pulveris', 'no piena', 'sīpolu pulveris', 'kurkuma'];['{tr vē lt, : | mīfipadras ū\nvudedamasios dalys: bulviy krakmolas, skrebučiai 158% {kvietiniai miltsi, palmiuy aliejus, druska, mielēs\naidstanas irozmannu dsroka } arietnl miltelai {$ pieno}, sūrio miela 1194 {š piena} uariebto\nlena mitelai, druska, mieliu ekstraktas, cukrus, sausas gliukozes sirupas, saulegražu aliejus, arga nedags d\nņ arm atmrā ru išrūgu milteliai {8 pieno}, džiovint svogūnai, cīberžole. sudētyje gali būti saliery\naušiniv, y, soju a |\nd sasēja are ciete, geuziņ 158% {kviešu milti, palmu eļa sāls, raugs, antioksidants {ekstraktino t m\nrmarīna}}, k uma pulveris no piena, siera pulveris 113% {no piena}, vājpiena pulveris, sāls, rauga ekstrakts\ntikums, sausais glikozes sīrups, saulespuķu eļļa, aromatizētāji {ar pienu}, maurtoki sūkalu pulveris {no piena} sīpoli —\nņāis, kurkuma. var{eb} noostisosad: kartulitārklis, krutoonid 15,8% lnisujtu palnāl s0o, pārm, antioksiidant {rosmariiniekstrakt}\nkoorepulber as č peņa via {p žž ā ei ķīm pimasī. sm. pēmelstak ad |\nkuvstatud alūkoosisirup, pē „ lnna- ja maitseained {plimaga}, upulber {piimast} -\n| kuvatatud sibūlad kurkum. vēl sisaldadz sellent muna, sinepi sēja mita pi : d\na m ēmīmie:/ porcijā:/portsjonis a1} , am\ntumša {uzturvērtība/ |1009 "blin 171 pers\nbai tauki rasad lida je aga za a\nškunu sočiju ne us „\n— am niesātātas a kškābēs\nbs lestuu ab pa. o ņ\n\n'];8;7;['krējuma pulveris', 'no piena', 'siera pulveris', 'no piena', 'vājpiena pulveris', 'ar pienu', 'sūkalu pulveris', 'no piena'];['piena', 'piena', 'piena', 'sūkalu', 'piena', 'siera', 'vājpiena'];6;2;1;['piena', 'piena', 'piena', 'sūkalu', 'piena', 'siera'];['krējuma pulveris', 'ar pienu'];['vājpiena']
n87;21;21;151;['ātri pagatavojamas nūdeles', 'manna no kviešiem', 'olas', 'sāls', 'sausais glikozes sīrups', 'cukurs', 'kartupeļu ciete', 'aromatizētāji', 'ar selerijām', 'rauga ekstrakts', 'kaltēti dārzeņi', 'burkāni', 'sīpoli', 'mājputnu tauki', 'garšvielas', 'kurkuma', 'melnie pipari', 'pētersīļa lapas', 'kaltēta vistas gaļa', 'skābe', 'citronskābe'];['ž vistienos snuba su makaronais. / vistas zupa ar makaroniem. / kiirsupp kana ja nuudlitega,\nšimas: pakelio turini užpilti 200 šana: , iepakoju valmistamine: i\nc m ar aniēs, ri | aitadje cau lētu sale z" t k\ni a\ngieeas gaļas ēdieniem. linnuli i :\n4\nsudedamosios dalys: makaronai 33,3% {kietuju kvieči urpas klaušiniai duska, liukozes sirupas, cukrus,\nbi krakmolas, kvapidsies medžiagos {su sairaisi milu ekstraktas, rabīna anas imaras 294,\nvagu m: — riebalai mi verems arti juodieji pipirai}, petražoliu lapeliai, džiovinta vištiena 0,1%,\n| 9}. sudetvje ieno, garstyčiu, soju.\nmm\nciete, aromatizētāji {ar selerijām}, rakts, kaltēti dārzeņi {burkāni 29%, sīpoli}, k\ni resits {kurkuma, melnie ati m iesīn līgas kaltēta vistas gaļa 0,1%, skābe gtrmnokābe} verseti }\npienu, sinepes, soju. .-. : —— aij: id\nge} kowstsosat: kirundid 33 34 {manna durumnisujahust, muna}, soc, kulvatatud glūlkoosisirup, sunkur, kartultārkls a\n16%, virtsid {kurkum, must pipar}, petersellilehed, kuivatatud kanaliha 0,1%, hape {sidrunhape}. vēlb sisa\npima si iepit,s: ja —— 1 8 ā\nporcijoje: / porcijā: / portsjonis: ee” tt\nele berus aja .\n\n'];3;4;['olas', 'mājputnu tauki', 'kaltēta vistas gaļa'];['vistas', 'gaļas', 'vistas', 'gaļa'];1;2;3;['vistas'];['olas', 'mājputnu tauki'];['gaļas', 'vistas', 'gaļa']
n88;24;24;239;['zirņu milti', 'grauzdiņi', 'kviešu milti', 'palmu eļļa', 'sāls', 'raugs', 'antioksidanti', 'ekstrakti no rozmarīna', 'sāls', 'kartupeļu ciete', 'rauga ekstrakts', 'kaltēti dārzeņi', 'sīpoli', 'ķiploki', 'kūpināti cūku tauki', 'sausais glikozes sīrups', 'cukurs', 'aromatizētāji', 'ar kviešiem', 'majorāns', 'melnie pipari', 'skābe', 'citronskābe', 'kūpināšanas aromatizētāji'];['|} m „verdancip vandens. berai | apiet ar 20} mi varoša ūdens, | 200 m keevat "vett_ senane\nismaisvti. spa galma valavii b | samaisīt. vas leti | d er v, segane a\n=> ruru ši pēc 4 mnūtēm mnt inst ēdu jā - €\ndd sudedamosios dalys: žimiu miltai 64,2%, skrebučiai 9,1% {kvietiniai miltai, palmiu aliejus. drus\nmieles, antioksidantas {rozmarinu ekstraktai}} druska, bulviu krakmolas, miel ekstraklas, dživintos u\npuīra česnakai}, rūkytos kiaulienos riebalai, sausas gliukozēs sirupas talkas, kvapiosios medžiagos {su\niečiais}, mairūnai, juodieji pipirai, rūgštis {citrinu rūgštis}, kvapiosios rūkymo medžiagos, sudetyje gali būti\nsalieru klaušiniu, pieno, garstgēju, soju.\nm astāvdaļas: ziņu mīti 06k, 2%, son 91% {kviešu milti, palmu eļļa, sāls, raugs, antioksidanti\niekstrakti no rozmarīna}}, sāls, kartupeļu ciete, rauga ekstrakts, kaltēti dārzeņi {sīpoli, ķiploki}, — cūku —\ntauki, sausais glikozes sīrups, cukurs, aromatizētāji ī kviešiem}, majorāns, melnie pipari, skābe {citronskābe} š\nua aromatizētāji. var. . du |\nkoostisosad: in 642%, krutoonid 9, iisu palmiāli, sool, pārm, antioksūdant }\n{rosmariniekstrakt}}, sool, kartulitārklis, vie kulvatatud koogiviljad lsībulad, kūūslauk}\nsuitsusealiharasv, kuivatatud glūkoosisiirup, sunkur, lēhna- ja maitseained {nisuga}, majoraan, must pipar, hape\nsidrunhape}, suitsutuspreparaadid. vēlb sisaldada sellerit muna piima sinepit, soja. 1\nporcijoje: / porcijā: / portsjonis: pomļe 3\nistingumas / uzturvērtība / | reijoje / porcijā / | % rl* jo m maa\nmundane ea : m | "tars bas in i} 6002, šoog „a 3\nnergine verte / eneraēliskā k e3199 e1900 "na "\ntīk} tne asas ili 08 m č ne m n ee o\nt uk! / rasvad lo t ap x āā a\nati us0ti * nei u ugsd „ sdšāā sat its a {a 8 = sā\n\n'];1;1;['kūpināti cūku tauki'];['cūku'];1;0;0;['cūku'];[];[]
n89;25;25;145;['kartupeļu ciete', 'grauzdiņi', 'kviešu milti', 'palmu eļļa', 'sāls', 'raugs', 'antioksidants', 'ekstrakti no rozmarīna', 'pilnpiena pulveris', 'sāls', 'rauga ekstrakts', 'sausais glikozes sīrups', 'cukurs', 'vājpiena puveris', 'kukurūzas ciete', 'šampinjonu sula', 'aromatizētāji', 'ar pienu', 'kaltēti sīpoli', 'saulespuķu eļļa', 'pētersīļa lapas', 'kaltētas sēnes', 'garšvielas', 'melnie pipari', 'pimento'];[': kartupeļu ciete, grauzdiņi 18,8% kviešu milti, palmu eļļa, sāls, raugs, antioksidants {ekstrakti a\nrozmarīna}}, pilnpiena uns sāls rauga ekstrakts, sausais glikozes mr cukurs, vāpiena pulveris, kukuūzs\nciete, o sula 2,9%, aromatizētāji {ar pienu}, kaltēti sīpoli, saulespuķu eļļa, pētersīļa lapas, kaltētassēnes j\n% garšvielas {melnie pipari, pimento}. var.\ngo koostisosad: kartulitārklis, krutoonid 18.8% g palmiāli, s0ol, pārm, antioksudant {osmtfiekstai\nikpiimapuber, sool, pārmiekstrakt, kuivatatud gli oosisirup, sufikur jū ipiimast}, maniaks\nsampinjonimahi 29%, — ja maitseained pilmaga}, kuivatatud sibulad, paevalileāli, peterselilened, kuvetatus\nseened u skapvirtsio {must pipar, piment}. vēlb sisaldada sellerit, muna, sinepit, soja. 17 , _\n, porcijoje: / porcijā: / portsjonis: īrē} viņ {41 | 9% āā š\nisti ā reijoje / porcijā / | 74 ri* ē n a\nm nama iii ai: t "bars gan tt: f <eo00d, goog? s\nk nergine verte / enerdētis jj} t 9 te n r\nea ērībe/ kr f kca 01 kča «a\nā ietaa egli mr li mu n\nn nu piem te "v\n\n'];3;1;['pilnpiena pulveris', 'vājpiena puveris', 'ar pienu'];['pilnpiena'];1;2;0;['pilnpiena'];['vājpiena puveris', 'ar pienu'];[]
n90;13;13;278;['cukurs', 'kakao masa', 'kakao sviests', 'pilnpiena pulveris', 'sūkalu pulveris', 'no piena', 'vājpiena pulveris', 'piena tauki', 'emulgatori', 'e322', 'no sojas', 'e476', 'aromatizētājs'];[': cukurs, kakao masa, kalansiests\ntu im pulveris {no piena}, vājpiena pulveris, piena tauki, emulgatori: e322 {no sojas}, e476, aromatizētājs, var{kviešu, miežu}, zemesriekstu, lm tai\nun indijas riekstu daļiņas.100 vikrirner drrer imjeem 2169 k}/ 519 kcal, tauki 270 g, om piesātinātās taukskābes 17,0 g ap onādtvnia i cukuri 590 g, šķiedrvielas 27 g,\nolbaltumvielas 61 gads 0 dgletecams lidztermiņa beigām:/| rate miear enrbrm vietā, ražots polijā ot rimi pmja kakao masa un  no es {kakao pupiņas\nirno valstīm ārpus es}. izplatītājs latvijā: sia rimi latvia, a. deglavaiela 161, rīga, lv-10 1, bezmaksas tālrunis atsauksmēm latvijā: 80000 180. ei ieninis šokoladas, kakavos sausuju medžiagu - ne mažiau kaip\n30%, pieno rr ž ne mažiau kaip 14%. sudedamosios dalys: cukrus, kakavos masē, kakavos sviestas, nenugriebto pieno milteliai ei milteliai {$ pieno}, mii pieno milteliai, pieno riebalai,\nvera ri e322 lis soju}, e476, arplei māna giļ būti vu turinči javu {kviečiu, miežiu}, žemēs riešutu, migdolu, lazdynuy riešutu ir anakardžiy iegmutiek, produkto maistingumas: mai vertē\n691/519 kcal, riebalai 27,0 g, iš kuriu soči sari paritātes re 61,0g iš kuriy cukru 590 g, skaidulines medziagos 27 g, baltymai 6,1 ļ druska* 0,19 g. geriausias iki pabaigos:/ lot: žiūreti\nant pakuotēs, laikyti g irvēsioje vietoje, legaminta kijoje pagal speciālu rimi izāoma lala masē ir kakavos sviestas yra is es {kakavos pupeles yra iš ne es šalivy}. platintojas lietuvoje: uab „rimi\nmai pidtaro mean een klientu aptamavimocentrotel. 88002900. et monounbili uokonaju, fīpov38e/eho boribtue mo cet martbhomy 3aka3y rimi. kakao -macca w kaka0-macno\nv3 v3cīpar, he sro 8ec}.\n*soola sisaldus tulenebainat loodusliku naatriumi esinemisest./ sāls saturs ir tikai dabīgā nātrija klātbūtnes rezultāts./ druskos kiekj nulemia tik natūraliai jame esantis natris.\n07.2024 lava\n08:01 b1\n100g € a” a 4 "752050/002935!>\nj " a aa a\n\n'];5;3;['pilnpiena pulveris', 'sūkalu pulveris', 'no piena', 'vājpiena pulveris', 'piena tauki'];['piena', 'piena', 'vājpiena'];3;2;0;['piena', 'piena', 'vājpiena'];['sūkalu pulveris', 'piena tauki'];[]
