IMG;Ingr nr total - file;Ingr nr;Ingr nr identified;Ingr list;Ingr identified;Nr AB ingr - file;Nr AB ingr identified;AB ingr list - file;AB ingr list identified;Overlap (TP);Missed (FN);Extra (FP);AB ingr overlap (TP);AB ingr missed (FN);Wrongly flagged (FP)
n51;17;17;38;['ūdens', 'zirņi', 'kartupeļi', 'cūkgaļa kūpināta', 'cūkgaļa', 'ķiploki', 'sāls', 'melnie pipari', 'burkāni', 'sīpoli', 'rapšu eļļa', 'grūbas', 'sāls', 'rauga ekstrakts', 'kviešu milti', 'kartupeļu šķiedras', 'garšvielas'];['lm  akh ās', 'cootholiehmm 1', '12', 'bapnmtb 8', 'mmhytbimm', 'attiecībā 1', '12', 'vārīt 3 minūtesab nra', 'aalv zirņu zupa ar cūkgaļu||ļsastāvdaļas', 'raūdens', 'zirņi', 'kartupeli', 'cūkgaļa kūpināta', 'cūkgala', 'ķiploki', 'sāls', 'melnie pipari', 'burkāni', 'sīpoli', 'rapšu ella', 'grūbas', 'sāls', 'auga ekstrakts', 'kviešu milti', 'kartupeļu šķiedras', 'garšvielas', '100g produkta uzturvērtība /"uebaa uļehhoctb 100 r nponykta ienerģētiskā vērtība / 586 kj / kim"eprertmueckkas uehhoctb 140 kcal / kkantauki / mupbi 10g/rstarp piesātinātās taukskābes / 14g/r0oļ k mce hacbhuchhbiee mmphblc kmc/iotb!p t as laru', '0poxo5bin cyrcoctas', 'bojļa', 'topox', 'kaprode', 'cbmhuhaa', 'uechok', 'conb', 'ueppancoboe macno', 'nepnobasnuiehmuhar mņka', 'kapto', 'ieteicams līdz un partijasražošanas datums / bara'];2;3;['cūkgaļa'];['cūkgaļa kūpināta', '100g produkta uzturvērtība /"uebaa uļehhoctb 100 r nponykta ienerģētiskā vērtība / 586 kj / kim"eprertmueckkas uehhoctb 140 kcal / kkantauki / mupbi 10g/rstarp piesātinātās taukskābes / 14g/r0oļ k mce hacbhuchhbiee mmphblc kmc/iotb!p t as laru', 'ieteicams līdz un partijasražošanas datums / bara'];1;1;2;['cūkgaļa kūpināta'];['cūkgaļa'];['100g produkta uzturvērtība /"uebaa uļehhoctb 100 r nponykta ienerģētiskā vērtība / 586 kj / kim"eprertmueckkas uehhoctb 140 kcal / kkantauki / mupbi 10g/rstarp piesātinātās taukskābes / 14g/r0oļ k mce hacbhuchhbiee mmphblc kmc/iotb!p t as laru', 'ieteicams līdz un partijasražošanas datums / bara']
n52;16;16;32;['ūdens', 'rapšu eļļa', 'tomātu pasta', 'cukurs', 'modificēta ciete', 'sāls', 'vājpiena pulveris', 'skābuma regulētājs', 'etiķskābe', 'biezinātāji', 'guāra sveķi', 'ksantāna sveķi', 'garšvielas', 'aromatizētāji', 'konservants', 'kālija sorbāts'];['v lieliska piedevazivju un jūras velšusw ēdieniem', 'garneļu salātos', 'kā arī ardažādiem dārzeņiem', 'mērce tūkstošsalusastāvdaļas', 'ūdens', 'rapšu eļļa', 'tomātu pasta', 'cukurs', 'modificētaciete', 'sāls', 'vājpiena pulveris', 'skābuma regulētājs', 'etiķskābe', 'biezinātāji', 'guāra sveķi', 'ksantāna sveķi', 'garšvielas', 'aromatizētāji', 'konservants', 'kālija sorbāts', 'produkta vidējā uzturvērtība 100 g', '| ieteicams līdz', 'zneriēiskā vērība', '900 kj/ 220 kcal geviesis akas 148 | eleopadui070 | gebēlecussatiltl et 9 | neto', '3/0gee ražotājs', 'sia „orkla foods latvija"', 'zvaigžņu iela 1', 'orkla spīve babītes paa', 'babītes nov', 'lv2108', 'latvija', 'akan'];1;3;[];['vājpiena pulveris', '| ieteicams līdz', '900 kj/ 220 kcal geviesis akas 148 | eleopadui070 | gebēlecussatiltl et 9 | neto'];1;0;2;['vājpiena pulveris'];[];['| ieteicams līdz', '900 kj/ 220 kcal geviesis akas 148 | eleopadui070 | gebēlecussatiltl et 9 | neto']
n53;25;25;50;['ūdens', 'rapšu eļļa', 'cukurs', 'vājpiena pulveris', 'siers', 'siera aromatizētājs', 'satur', 'sūkalu pulveri', 'siera pulveri', 'sinepju pulveris', 'olu dzeltenuma puveris', 'ķiploki', 'sīpoli', 'Vorčesteras mērce', 'sāls', 'biezinātāji', 'modificēta ciete', 'guāra sveķi', 'ksantāna sveķi', 'garšvielas', 'skābuma regulētāji', 'etiķskābe', 'pienskābe', 'konservants', 'kālija sorbāts'];['dzeltenuma puenerģētiskā vērtība', '1080 kj/ 260 kcalra at v i u issrrovnieims 26glostarp piesātinātās taukskābes', 'ē ga moi ae on ne na ss a ijas giestarp', 'cukum ras see 49olbaltumvielas 1509vo i ae no artis 20www', 'spilva', 'lv150022', '010m', 'rce', '" lielisku garšaskombināciju arab 0', 'citiem dārzeņu salātem—— ierce cezarasastāvdaļas', 'ūdens', 'rapšu eļļa', 'cukurs', 'vājpiena pulveris', 'siers', 'sieraaromatizētājs lara sūkalu pulveri', 'siera pulveri', 's eris', 'olsnuma pulveris', 'ķiploki', 'sīpoli', 'vorčesteras mērce', 'sāls', 'biezinātāj', 'modificēta ciete', 'guāra sveķi', 'ksantāna svekiregulētāji', 'etiķskābe', 'pienskābe', 'konservants', '„sinepju pulveris', 'olu', 'garšvielas', 'skābumkālija sorbāts', 'ieteicams līdz', 'skatīt atzīmi uz iepakojuma', 'uzglabāt temperatūrā0', '+pēc atvēršanas', 'uzglabāt ledusskapi', 'neto', '3/09 ražotājs', 'sia „orkla foods latvija”', 'zvaigžņu iela 1', 'da spilve', 'babītes pag', 'babītes nov', 'vāliorkla bezmaksas taluma atsauksmēm', '+371', '80004401', 'm"'];6;6;['siera aromatizētājs', 'sūkalu pulveri', 'olu dzeltenuma puveris'];['" lielisku garšaskombināciju arab 0', 'vājpiena pulveris', 'siers', 'sieraaromatizētājs lara sūkalu pulveri', 'siera pulveri', 'olu'];3;3;3;['vājpiena pulveris', 'siers', 'siera pulveri'];['siera aromatizētājs', 'sūkalu pulveri', 'olu dzeltenuma puveris'];['" lielisku garšaskombināciju arab 0', 'sieraaromatizētājs lara sūkalu pulveri', 'olu']
n54;26;26;50;['rapšu eļļa', 'ūdens', 'cukurs', 'sarkanvīna etiķis', 'sinepes', 'ūdens', 'sinepju sēklas', 'cukurs', 'etiķis', 'sāls', 'tomātu pasta', 'olu dzeltenums', 'jodēts sāls', 'garšvielas', 'tai skaitā čili pipari', 'modificēta ciete', 'skābuma regulētājs', 'citronskābe', 'biezinātājs', 'ksantāna sveķi', 'konservants', 'kālija sorbāts', 'krāsviela', 'paprikas ekstrakts', 'antioksidants', 'e385'];['ieteicama piema = dārzenuunlapua salātiem', 'makaronu', '3gaļas zu', 'rīsu tedieniem un uzkodām', '— tomātu = čili mērceoastāvdaļas', 'rapšu eļļa', 'ūdens', 'cukurs', 'sarkanvīna etiķis', 'sinepes', 'ūdens', 'sinepju sēklas', 'cukurs', 'etiķis', 'sāls', 'tomātu pasta', 'olu dzeltenums', 'jodēts sāls', 'garšvielas', 'tai skaitā čili pipari', 'modificēta ciete', 'skābumaa met', 'atronskābe', 'biezinātājs', 'ksantāna ar konservants', 'kālijasoroāts', 'krāsviela', 'paprikas ekstrakts', 'antioksidants', 'e389', '2 ž2 vidējā uzturvērtība 100 g', 'ieteicams līdz', 'produkta vidējā uzturvērtība 100 g', 'eret az iepakojumā"ei\'oehaet pezuaas ivokāoas mē', 'dj', 'pēc atvēršanas"tostarp cukuri 18 g', 'j', 'uzglabāt ledusskapi', 'olbaltumvielas 8g komražotājs', 'sia „orkla foods latvija”', 'zvaigžņu iela 1', 'lea nē', 'as mr vāli latvija', 'ki spilve', 'babītes pag', 'babītes nov', 'lorkla m ozmakgas els alsatvemēm', '+371', 'b00455u umwwwuw', 'enilva |v'];1;3;[];['ieteicama piema = dārzenuunlapua salātiem', '— tomātu = čili mērceoastāvdaļas', 'olu dzeltenums'];1;0;2;['olu dzeltenums'];[];['ieteicama piema = dārzenuunlapua salātiem', '— tomātu = čili mērceoastāvdaļas']
n55;20;20;34;['ūdens', 'rapšu eļļa', 'piena pulveris', 'cukurs', 'modificēta ciete', 'sāls', 'ķiploki', 'olu dzeltenuma pulveris', 'pētersīļi', 'skābuma regulētāji', 'etiķskābe', 'citronskābe', 'ābolskābe', 'askorbīnskābe', 'ķiploku aromatizētāji', 'biezinātāji', 'guāra sveķi', 'ksantāna sveķi', 'konservants', 'kālija sorbāts'];['attēlam | ir ilustatia m nozīmeregulētāji', 'et eironābe ci i konskāla ābolskā', 'kālija sorbāts', 'produkta vidējā ik 100 g', 'a tiskā vērtība', '1170 kj/ 285 kcala i na a ā moei piesātinātās taukskābes', '3209menanstoksinrne i ai 144a guku a a aedeainsasanocna nac nu 020olballumvielas ies 16008 a akktotatats anna m 1', '5 gļ', 'ražotājs', 'sia „orkla foods latvija”', 'zvaigžņu iela"p1 ghia bakītaa mami balnītao avi 1 itinuniversālu un garda pie', '| deva dažādiem kartupeļunpdārzenu un gaļas ēdienemiesakām kopā ar svaigajiem dārzeņiem undažādām uzkodām', 'mērce ķiplokusastāvdaļas', 'ūdens', 'rapšu', 'peenā pulveris', 'cukurs', 'modificētaciete', 'sāls', 'ķiploki', 'olu dzeltenuma p vapri pētersīļi', 'skābumae', 'askorbīnskābe', 'ķiplokuaromatizētāji', 'biezinātāji', 'guāra sveķi', 'ksantāna sveķi', 'konservantsleteicams līdz', 'skatīt atzīmi uz iepakojuma', 'uzglabāt temperatūrād', 'tpēc atvēršanasuzglabāt ledusskapi', 'neto', '3', '0glatvija'];2;3;['piena pulveris', 'olu dzeltenuma pulveris'];['attēlam | ir ilustatia m nozīmeregulētāji', '| deva dažādiem kartupeļunpdārzenu un gaļas ēdienemiesakām kopā ar svaigajiem dārzeņiem undažādām uzkodām', 'olu dzeltenuma p vapri pētersīļi'];0;2;3;[];['piena pulveris', 'olu dzeltenuma pulveris'];['attēlam | ir ilustatia m nozīmeregulētāji', '| deva dažādiem kartupeļunpdārzenu un gaļas ēdienemiesakām kopā ar svaigajiem dārzeņiem undažādām uzkodām', 'olu dzeltenuma p vapri pētersīļi']
n56;27;27;55;['ūdens', 'rapšu eļļa', 'vājpiena pulveris', 'spirta etiķis', 'cukurs', 'modificēta ciete', 'olu dzeltenums', 'jodēts sāls', 'dārza garšaugi', 'maurloki', 'sīpoli', 'paprika', 'pētersīļi', 'garšvielas', 'satur piena sūkalu pulveri', 'rauga ekstraktu', 'burkāni', 'pastinaki', 'skābuma regulētājs', 'pienskābe', 'biezinātājs', 'ksantāna sveķi', 'aromatizētāji', 'konservants', 'kālija sorbāts', 'antioksidants', 'e385'];['— vuijvimugarda piedevadažādu kartupeļu4 ” pastu', 'darzenu unattēlam ir ilustratīva nozīme gaļas edieniem', 'salātiemdārza garšaugu mērce ranchsastāvdaļas', 'ūdens', 'rapšu eļļa', 'vājpiena pulveris', 'spirta etiķis', 'cukurs', 'mo', 'dificēta ciete', 'olu dzeltenums', 'jodets sāls', 'dārza garšaugi', 'maurlokisīpoli', 'paprika', 'pētersīji', 'garšvielas', 'satur piena sūkalu pulveri', 'rauga eks»traktu', 'burkāni', 'pastinaki', 'skābuma regulētājs', 'pienskābe', 'biezinātājs', 'ksan»tāna sveķi', 'aromatīzētāji', 'konservants', 'kālija sorbats', 'antioksicdanis e385', 'produkta vidējā uzturvērtība 100 g', '| leteicams līdzskatīt atzīmi uz iepakojumaaa  ppr menerģētiskā vērtība', '1460 kj/ 350 kcal las pa mtau a uzglabāt temperatūra', 'āā neē de " dem', 'pa "a', '|', 'toiostarp piesātinātas taukskābes 200 t', 'ogiharāl 67ā | pēcatvēršanastosti f =', '7mabāt ledusskan1051810 duku is i', '48 0 uzgabai i lnus ka', 'olbaltumvielas 190sas 108 | neto', '0— ražotājs', 'sia „orla foods latvija”', 'zvaigžņu 68', '— pan  pa |', "' ”", 'lata ssbai  — —', '— au ļ mi', 'āā', "a ” ” ' 1", '| | |p1 r = ž pa na ā 2', 'ja lu 1101', 'lunalv u re pa i i i vu 27', '— — — ča mā m', 'kiamen vmmm še mam še pa ne s l 045 "d7 m cu diai 5 mu — > latu ada— i i ai m ā', '"a ieks ie =! v w —'];3;15;[];['darzenu unattēlam ir ilustratīva nozīme gaļas edieniem', 'vājpiena pulveris', 'olu dzeltenums', 'satur piena sūkalu pulveri', '| leteicams līdzskatīt atzīmi uz iepakojumaaa  ppr menerģētiskā vērtība', 'āā neē de " dem', '|', 'ogiharāl 67ā | pēcatvēršanastosti f =', 'olbaltumvielas 190sas 108 | neto', '— pan  pa |', "' ”", "a ” ” ' 1", '| | |p1 r = ž pa na ā 2', 'kiamen vmmm še mam še pa ne s l 045 "d7 m cu diai 5 mu — > latu ada— i i ai m ā', '"a ieks ie =! v w —'];3;0;12;['vājpiena pulveris', 'olu dzeltenums', 'satur piena sūkalu pulveri'];[];['darzenu unattēlam ir ilustratīva nozīme gaļas edieniem', '| leteicams līdzskatīt atzīmi uz iepakojumaaa  ppr menerģētiskā vērtība', 'āā neē de " dem', '|', 'ogiharāl 67ā | pēcatvēršanastosti f =', 'olbaltumvielas 190sas 108 | neto', '— pan  pa |', "' ”", "a ” ” ' 1", '| | |p1 r = ž pa na ā 2', 'kiamen vmmm še mam še pa ne s l 045 "d7 m cu diai 5 mu — > latu ada— i i ai m ā', '"a ieks ie =! v w —']
n57;23;23;40;['ūdens', 'rapšu eļļa', 'cukurs', 'ananāsu sulas koncentrāts', 'baltvīna etiķis', 'olu dzeltenuma masa', 'mango pārslas', 'mango biezenis', 'sinepes', 'modificēta ciete', 'spirta etiķis', 'sāls', 'karija pulveris', 'biezinātājs', 'ksantāna sveķi', 'garšvielas', 'konservants', 'kālija sorbāts', 'paprikas aromatizētājs', 'krāsviela', 'beta karotīns', 'antioksidants', 'e385'];['g» mērce ar kanu', 'am$ mango', 'ieteicama pie amd čož aa "gaļas', 'zivjuunrīsu” 1ēdieniem', '"attēlam ir ilustratīva nozīmemerce mango karijasastāvdaļas', 'ūdens', 'rapšu eļļa', 'cukurs', 'ananāsu sulas koncentrāts', 'baltvīna etiķis', 'olu dzeltenuma masa', 'mango pārslas', 'mangobiezenis 1', '59 „modificēta ciete', 'spirta ētiķis', 'sāls', 'karija pulveris', 'biezinātājs', 'ksantāna sveķi', 'garšvielas', 'konservants', 'kālija ditapaprikas aromatizētējs', 'krāsviela', 'beta karotīns', 'antioksidants', 'e380ļņčbļļņņh hrčdččļčprodukta vidējā uzturvērtība 100 g', '| sece es iepakojuma| enerģētiskā vērtība', '1230 kj/ 300 kcal labāt temperatūrā| i ata leseotetrareetatjeent izrēcee ste 27 g 4 xi', '9506', 'tostarp piesātinātās taukskābes', '200 | pēc atvēršanasogļhidrāti', 'deerennenenenanentkttteite 1329 | uzglabāt ledusskapibostano cukufi', 'eeeinnenaenriene eks 08 g 5olbaltumvielas', 'askntnrennes nekā tee te 94', 'nare', "' atājs", 'vija”', 'zvaigžņu iea»', 'ražotājs', 'sia „orkla foods latvija p717 latvijavb ubs ž+mnn kn'];1;7;[];['ieteicama pie amd čož aa "gaļas', 'olu dzeltenuma masa', 'beta karotīns', '| sece es iepakojuma| enerģētiskā vērtība', '200 | pēc atvēršanasogļhidrāti', 'deerennenenenanentkttteite 1329 | uzglabāt ledusskapibostano cukufi', "' atājs"];1;0;6;['olu dzeltenuma masa'];[];['ieteicama pie amd čož aa "gaļas', 'beta karotīns', '| sece es iepakojuma| enerģētiskā vērtība', '200 | pēc atvēršanasogļhidrāti', 'deerennenenenanentkttteite 1329 | uzglabāt ledusskapibostano cukufi', "' atājs"]
n58;27;27;13;['ūdens', 'rapšu eļļa', 'siera pulveris', 'siers', 'emulģējošā sāls e331', 'sāls', 'ES', 'biezinātājs', 'modificēta kukurūzas ciete', 'fruktoze', 'sāls', 'stabilizētāju maisījums', 'piena olbaltumvielas', 'biezinātājs e1422', 'paniņu pulveris', 'stabilizētāji', 'e415', 'e435 e412', 'sūkalu pulveris', 'olu dzeltenuma pulveris', 'sāls', 'glikozes sīrups', 'sinepju ekstrakts', 'skābuma regulētājs', 'etiķskābe', 'garšvielas', 'ķiploku eļļa'];['|', 'ļ s — =', "wi — c = aom ja = ass —'", 'k j os =a s ss = 5 bb sbs las 3 a su rs rio os ss', 'a', 'as a a s azes m a s as = js t ras', '=— a ss a =', 's a an s 5 ses ma a = —cr', 'rs ss aspe r i ut d1 scs d ta d es = a»', 'se s ao', 'cc roa " — =nījie5gvjl190skatīt uziī1skapias numuruātleduss=a', 'sst> |', 'līdc|ļte'];6;10;['siera pulveris', 'siers', 'piena olbaltumvielas', 'paniņu pulveris', 'sūkalu pulveris', 'olu dzeltenuma pulveris'];['|', 'ļ s — =', "wi — c = aom ja = ass —'", 'k j os =a s ss = 5 bb sbs las 3 a su rs rio os ss', 'as a a s azes m a s as = js t ras', '=— a ss a =', 's a an s 5 ses ma a = —cr', 'rs ss aspe r i ut d1 scs d ta d es = a»', 'cc roa " — =nījie5gvjl190skatīt uziī1skapias numuruātleduss=a', 'sst> |'];0;6;10;[];['siera pulveris', 'siers', 'piena olbaltumvielas', 'paniņu pulveris', 'sūkalu pulveris', 'olu dzeltenuma pulveris'];['|', 'ļ s — =', "wi — c = aom ja = ass —'", 'k j os =a s ss = 5 bb sbs las 3 a su rs rio os ss', 'as a a s azes m a s as = js t ras', '=— a ss a =', 's a an s 5 ses ma a = —cr', 'rs ss aspe r i ut d1 scs d ta d es = a»', 'cc roa " — =nījie5gvjl190skatīt uziī1skapias numuruātleduss=a', 'sst> |']
n59;19;19;0;['ūdens', 'ābolu biezenis', 'cukurs', 'glikoze', 'biezinātāji', 'ksantāna sveķi', 'modificēta ciete', 'garšvielas', 'sausais vistas buljons', 'satur selerijas', 'skābuma regulētāji', 'etiķskābe', 'citronskābe', 'sāls', 'karamelizēts cukura sīrups', 'konservanti', 'kālija sorbāts', 'nātrija benzoāts', 'aromatizētājs'];[];1;0;['sausais vistas buljons'];[];0;1;0;[];['sausais vistas buljons'];[]
n60;11;11;20;['rapšu eļļa', 'ūdens', 'olu dzeltenums', 'cukurs', 'spirta etiķis', 'sinepes', 'sāls', 'krāsviela', 'beta karotīns', 'antioksidants', 'e385'];['sastāvdaļas', 'rapšu eļļa', 'ūdens', 'oludzeltenums', 'cukurs', 'spirta etiķis', 'sinepes', 'sāls', 'krāsviela', 'beta karotīns', 'antioksidants', '6385', '04uuzturvērtība 100g  iporēiz iddenerģētiskā 2940/7151110vērtība', 'k', '/kcallauki', 'g 77 16valdrppiesātinātās 58 | 09taukskābes', 'gogļhidrāti', 'g čtostarp cukuri', 'g', '34 | 05 |4 87 vammas — ma 1 a'];1;3;['olu dzeltenums'];['beta karotīns', 'g 77 16valdrppiesātinātās 58 | 09taukskābes', '34 | 05 |4 87 vammas — ma 1 a'];0;1;3;[];['olu dzeltenums'];['beta karotīns', 'g 77 16valdrppiesātinātās 58 | 09taukskābes', '34 | 05 |4 87 vammas — ma 1 a']
n61;12;12;89;['pilngraudu auzu pārslas', 'oligofruktoze', 'cukurs', 'pilngraudu kviešu pārslas', 'saulespuķu eļļa', 'rīsu ekstrudāts', 'rīsu milti', 'sasaldējot kaltēti zemeņu gabaliņi', 'medus', 'sāls', 'dabīgs aromatizētājs', 'antioksidants E306'];['oo i āitatud', 'maasikatūkid', 'mesi', 'sol', 'jooduslikud lēhna', 'ja€', 'pahklite', 'plima', 'soja ja seesamiseemnete jālgi', 'parim enne', 'naudi koos pilma', 'jogurti vēi keefiriga', 'toodetud poolas rimi eritellimusel', 'kulmkuivatatud maasikate pāritolu', 'el j ja', 'muu kui el', 'edasimūūja eestis', 'f rimi eesti food ase„rae vald', 'ie alma eesti', 'iniotelefon eestis', '+372 6056333', 'sēta| kraukšķīgs muslis ār zemenēm', 'sastāvdaļas', 'pingraudi a auzu tuigāras', 'splipofruktaae', 'cukurs', 'pinga uduam " kviešu pārslas', '„saulespuķu eļļa', 'rīsu ekstrudāts', 'rīsu milti', 'sasaldējot kaltēti zemeņu gabaliņi', 'medus', 'āls', 'dabīgs aromatizētājs', "'antioksidants e306", 'var saturēt zemesriekstu', 'riekstu', 'piena', 'sojas un sezama sēklu daļiņas', '| ieteicams līdz', 'skatīt uz iepakojuma', 'uzglabāt vēsā un sausā vietā', 'baudiet kopā ar pienu', 'jogurtu vai kefīru', 'ražots| polijā pēc īpaša rimi pasūtījuma', 'pilgraudu auzu pārslu un kaltēto zemeņu izcelsme', 'es un ārpus es', 'alā s l9iā rimi ilatvia', 'a s 161', 'i 3', 'lv', '1021', 'bezmaksas tālrunis atsauksmēm latvijā', '80000 180', 'š ē a testa z', '—', 'a gsše —=', 'x 8 =', '2 m "8', '„1  gas 4  ās k va š kam aa4', 'a', 'a', 'j es saaks ku aus att', 'c agieam a a za sau ž  x es < es', 'ā', 'mi žē še „rd 8 taata tibsniai su lbraškēmis', 'sudedamosios', 'dalyss vidu grūdo dalig avižu drosmi 526', 'olga žtrašu ras grūdo daliy kviečiuy dribsniai', 'saulēgražu aliejus', 'ryžiu išspaud str mai oia', 'braškiy gabalēliai', 'medus', 'druska', 'natūrali kvapioji "i ga', 'ga', 'aiokadana ti 0| riešutu', 'pieno', 'soju', 'ir sezamo seklu pēdsaku', 'ieriausias ikl', 'za ot lūrācai| mēgaukitēs su pienu', 'jogurtu ar kefyru', 'pagamintā lenkijo', 'i araimiās«dribsniuy akum braškiu kilmē', 'es iem ne 3', 'platin i', 'ut s kli hi tarnavi ļ— a"tozē', '='];1;8;[];['pinga uduam " kviešu pārslas', 'medus', 'piena', '| ieteicams līdz', 'x 8 =', 'c agieam a a za sau ž  x es < es', 'medus', '='];1;0;7;['medus'];[];['pinga uduam " kviešu pārslas', 'piena', '| ieteicams līdz', 'x 8 =', 'c agieam a a za sau ž  x es < es', 'medus', '=']
n62;42;42;29;['dehidratēti kartupeļi', 'augu eļļas', 'saulespuķu', 'palmu', 'kukurūzas', 'mainīgās proporcijās', 'kviešu milti', 'kukurūzas milti', 'rīsu milti', 'grila garšvielu maisījums', 'cukurs', 'laktoze', 'piens', 'sāls', 'sīpolu pulveris', 'aromāta un garšas pastiprinātāji', 'mononātrija glutamāts', "dinātrija 5'", 'ribonukleotīdi', 'tomātu pulveris', 'paprikas pulveris', 'rauga ekstrakts', 'aromatizētāji', 'kūpināšanas aromatizētāji', 'ceratoniju pulveris', 'skābuma regulētājs', 'nātrija diacetāts', 'skābes', 'ābolskābe', 'citronskābe', 'ķiploku pulveris', 'saulespuķu eļļa', 'kukurūzas ciete', 'krāsviela', 'paprikas ekstrakts', 'maltodekstrīns', 'maltodekstrīns', 'emulgators', 'e471', 'sāls', 'krāsviela', 'annato norbiksīns'];['iienamtās uzkodas ar teksasasa id barbekju nērceskartupeļi', 'augu eļumainīgās proporcijās', 'kviešu mlbima sit mu "m li pastiprinātāji', 'mononātrija glutamāts', 'dinātļi', 'm onukleotīdi', 'tomātu pu lveris', 'paprikas pulveris raugaop elit aromatizētāji', 'kūpimāšans aromatizētāj', 'ceļ!ba semskāte lime regulētājs', 'nātrija diacetāts', 'skābes', 'ie galma mīlas asti pr pvens', 'sadiespuķu ēļa', 'kk ži z var saturēt gm pes', 'ts eicams līdz', '$manī', 'uzglabāt vēsā sausā vielālai kularāzļ ši jojs jr šis lai rīg rūgštis', 'citrinu vigēts česnak t miltelias >""te dep "eta pačiojē 88', 'sr', '—— n pu taktoga', 'mw kaproģu', 'pacrurenan maca', 'cmos0m” "wt m a npa', 'mn co uarpues glpervnaran ua m', 'nyk ha npax', 'obkņoktēn moko kat”dh uusanuuiannrea', 'uatnueb gvauera?', 'een ņi'];2;0;['laktoze', 'piens'];[];0;2;0;[];['laktoze', 'piens'];[]
n63;29;29;84;['kartupeļu pulveris', 'saulespuķu eļļa', 'kviešu milti', 'kukurūzas milti', 'rīsu milti', 'sĪpolloku garšvielas', 'sīpolu pulveris', 'dekstroze', 'garšas pastiprinātājs', 'mononātrija glutamāts', 'dinātrija guanilāts', 'dinātrija inozināts', 'kartupeļu ciete', 'cukurs', 'aromatizētājs', 'puravu pulveris', 'sīpolloku pulveris', 'glikozes sīrups', 'piena obaltumvielas', 'skābes', 'citronskābe', 'pienskābe', 'skābuma regulētājs', 'kalcija laktāts', 'maltodekstrīns', 'emulgators e471', 'sāls', 'krāsviela', 'anato'];['ww m', "' 1 akmolas cukrus", 'kvmedžiagos', 'pory milteliai', 'mēlyniuy mīltejai sllukozes sirurūgštis', 'citrinu rūgštis', 'pieno rūgštis', 'rūjkalcio laktatas', "ma'todekstrinas", 'emu100 g malstingumas energinē vertē 219sočiuju riebalu rūgščiu 2', '8 g', 'angliavandenia', '98 g išskaidulinēs mmedžiagos 3', '6 9', 'baltymai € 1 g', 'druska 15ant pakuotēs laikyti sausoje vietoje sypagaminta es pardavējas uab „sanitekaunas www', 'sanitex', 'eulv kraukšķīgā uzkoda pringl =8ar sīpollocinu garšu', '1654sastāvdaļas', 'kart ļu pulveris', 'saulespuķu eļļa', 'kviešu milti kukurūzas miifī l', 'pulveris', 'dekstroze', 'garšas pastiprinātājsja guanilēts dinātrija inozināts', 'kartupeļu ciete', 'pulveris', 'sipolloku pulveris', 'glikozes slrups', 'citronskābe', 'pienskābe', 'skābuma regulētājs5', 'emulga', 'ors e471', 'sāls', 'krāsviela', 'anatošstingum reguluiklis e471', 'drus dažiko kj/ 528 kcal', 'rie alswgppakuota naufojantx', 'raudondvario pl|8 enerģētiskā vērtība 2195 kj/ 526 kcal', 'tauki 30 kima', 'ukskābes 2 g 9', 'ogļhidrāti 58 g', 'tostarp cukuri 2', '7 g', 'šķiedrvielateicams līdz', 'sk', 'uz iepakojumagetmosfērā', 'izplatītājs', '"sanitex" siaavas pagasls', 'ķekavas novads', 'lv', '2111bedad krēpsud pringles vūrtsika kevadise sibulakoostis 0? 198', '9', 'sleliahuiacisa sad vartulipulber pāevalilleēji nisujahu', 'maisijahu', 'rilsijahu', 'vts as ise aned ls bulapulber dekstroos', 'l6hna', 'mmetam s m ononaatriumglutamuat dinaatriumguanūlaat orupube!mstikan m s naat', 'kartulitārjis suhkur', 'l6hna', 'ja maitseaine', 'nē', '"koosisijrup piimaval«', 'hape', 'sidrunhape', 'ai e47or', 'ka islumlaktaatj', 'maltodekstriin', 'ai otumisajane teave 100 g kohta', 'parakg pēsvad gg 9', 'millest k', 'astunud rasvhapped 46', '19', '500', 'sunkrud 2', '7 g', 'kludained 3', '6 g', 'valgu ndatudālijājāīse pākendit', 'hoida kuivas kohas', 'paketud el js ie om ata bimgevd1', '00!'];1;1;['piena obaltumvielas'];["' 1 akmolas cukrus"];0;1;1;[];['piena obaltumvielas'];["' 1 akmolas cukrus"]
